item1,item2,sim
i299,i193,0.013333333333333334
i91,i78,0.013333333333333334
i180,i303,0.013333333333333334
i37,i56,0.013333333333333334
i111,i196,0.013333333333333334
i91,i345,0.013333333333333334
i191,i26,0.013333333333333334
i56,i532,0.013333333333333334
i299,i493,0.013333333333333334
i266,i379,0.013333333333333334
i266,i323,0.013333333333333334
i266,i329,0.013333333333333334
i266,i486,0.013333333333333334
i384,i152,0.013333333333333334
i56,i413,0.013333333333333334
i266,i512,0.013333333333333334
i56,i480,0.013333333333333334
i293,i321,0.013333333333333334
i111,i56,0.013333333333333334
i56,i178,0.013333333333333334
i293,i255,0.013333333333333334
i111,i320,0.013333333333333334
i293,i190,0.013333333333333334
i293,i227,0.013333333333333334
i532,i39,0.013333333333333334
i493,i156,0.013333333333333334
i111,i440,0.013333333333333334
i91,i541,0.013333333333333334
i293,i478,0.013333333333333334
i144,i542,0.013333333333333334
i293,i152,0.013333333333333334
i111,i290,0.013333333333333334
i533,i34,0.013333333333333334
i266,i117,0.013333333333333334
i351,i34,0.013333333333333334
i293,i25,0.013333333333333334
i293,i137,0.013333333333333334
i111,i321,0.01333333333333333
i183,i391,0.01333333333333333
i299,i46,0.01333333333333333
i173,i84,0.01333333333333333
i111,i428,0.01333333333333333
i111,i190,0.01333333333333333
i192,i213,0.01333333333333333
i291,i192,0.01333333333333333
i255,i180,0.01333333333333333
i190,i193,0.01333333333333333
i433,i84,0.01333333333333333
i433,i137,0.01333333333333333
i266,i1,0.01333333333333333
i176,i534,0.01333333333333333
i433,i190,0.01333333333333333
i433,i321,0.01333333333333333
i332,i352,0.01333333333333333
i255,i193,0.01333333333333333
i391,i549,0.01333333333333333
i111,i152,0.01333333333333333
i192,i351,0.01333333333333333
i433,i152,0.01333333333333333
i549,i534,0.01333333333333333
i435,i60,0.01333333333333333
i391,i240,0.01333333333333333
i435,i391,0.01333333333333333
i396,i497,0.01333333333333333
i562,i60,0.01333333333333333
i533,i192,0.01333333333333333
i192,i151,0.01333333333333333
i258,i152,0.01333333333333333
i255,i49,0.01333333333333333
i60,i183,0.01333333333333333
i57,i46,0.01333333333333333
i544,i227,0.01333333333333333
i60,i240,0.01333333333333333
i46,i287,0.01333333333333333
i544,i190,0.01333333333333333
i279,i124,0.01333333333333333
i345,i152,0.01333333333333333
i227,i542,0.01333333333333333
i544,i255,0.01333333333333333
i116,i192,0.01333333333333333
i227,i258,0.01333333333333333
i46,i262,0.01333333333333333
i46,i309,0.01333333333333333
i352,i73,0.01333333333333333
i46,i116,0.01333333333333333
i227,i180,0.01333333333333333
i46,i20,0.01333333333333333
i355,i192,0.01333333333333333
i190,i345,0.01333333333333333
i247,i192,0.01333333333333333
i345,i25,0.01333333333333333
i229,i391,0.01333333333333333
i345,i428,0.01333333333333333
i137,i124,0.01333333333333333
i227,i521,0.01333333333333333
i391,i1,0.01333333333333333
i428,i258,0.01333333333333333
i227,i434,0.01333333333333333
i137,i193,0.01333333333333333
i534,i515,0.01333333333333333
i137,i258,0.01333333333333333
i313,i502,0.01322314049586777
i335,i122,0.01322314049586777
i419,i126,0.01322314049586777
i502,i126,0.01322314049586777
i524,i126,0.01322314049586777
i335,i146,0.01322314049586777
i419,i86,0.01322314049586777
i122,i362,0.01322314049586777
i122,i471,0.01322314049586777
i335,i502,0.01322314049586777
i334,i362,0.01322314049586777
i122,i86,0.01322314049586777
i419,i471,0.01322314049586777
i419,i524,0.01322314049586777
i122,i250,0.01322314049586777
i122,i146,0.01322314049586777
i122,i282,0.01322314049586777
i86,i471,0.01322314049586777
i334,i471,0.01322314049586777
i360,i250,0.01322314049586777
i122,i184,0.01322314049586777
i525,i86,0.01322314049586777
i184,i560,0.01322314049586777
i184,i360,0.01322314049586777
i184,i489,0.01322314049586777
i502,i146,0.01322314049586777
i334,i184,0.01322314049586777
i502,i360,0.01322314049586777
i146,i282,0.01322314049586777
i502,i184,0.01322314049586777
i362,i126,0.01322314049586777
i334,i122,0.01322314049586777
i122,i360,0.01322314049586777
i335,i489,0.01322314049586777
i282,i419,0.01322314049586777
i502,i362,0.01322314049586777
i334,i313,0.01322314049586777
i335,i419,0.01322314049586777
i146,i126,0.01322314049586777
i502,i419,0.01322314049586777
i362,i524,0.01322314049586777
i282,i524,0.01322314049586777
i502,i282,0.01322314049586777
i335,i126,0.01322314049586777
i146,i360,0.01322314049586777
i184,i126,0.01322314049586777
i335,i471,0.01322314049586777
i250,i126,0.01322314049586777
i282,i362,0.01322314049586777
i86,i126,0.01322314049586777
i335,i282,0.01322314049586777
i184,i282,0.01322314049586777
i122,i126,0.01322314049586777
i31,i23,0.013186813186813187
i148,i230,0.013186813186813187
i148,i381,0.013186813186813187
i230,i538,0.013186813186813187
i295,i139,0.013186813186813187
i371,i230,0.013186813186813187
i490,i230,0.013186813186813187
i297,i194,0.013186813186813187
i90,i139,0.013186813186813187
i139,i528,0.013186813186813187
i31,i172,0.013186813186813187
i203,i528,0.013186813186813187
i343,i550,0.013186813186813187
i31,i337,0.013186813186813187
i230,i274,0.013186813186813187
i203,i194,0.013186813186813187
i519,i28,0.013186813186813187
i297,i28,0.013186813186813187
i230,i185,0.013186813186813187
i540,i230,0.013186813186813187
i519,i90,0.013186813186813187
i295,i203,0.013186813186813187
i376,i550,0.013186813186813187
i376,i139,0.013186813186813187
i31,i139,0.013186813186813187
i523,i105,0.013043478260869566
i221,i498,0.013043478260869566
i517,i214,0.013043478260869566
i27,i392,0.013043478260869566
i488,i105,0.013043478260869566
i523,i214,0.013043478260869566
i400,i392,0.013043478260869566
i241,i105,0.013043478260869566
i559,i162,0.013043478260869566
i40,i105,0.013043478260869566
i406,i105,0.013043478260869566
i540,i313,0.012987012987012988
i334,i173,0.012987012987012988
i343,i13,0.012955465587044536
i31,i319,0.012955465587044536
i31,i41,0.012955465587044536
i83,i68,0.012903225806451613
i83,i104,0.012903225806451613
i557,i83,0.012903225806451613
i501,i237,0.012903225806451613
i54,i83,0.012903225806451613
i83,i425,0.012903225806451613
i305,i237,0.012903225806451613
i402,i83,0.012903225806451613
i422,i237,0.012903225806451613
i83,i527,0.012903225806451613
i374,i237,0.012903225806451613
i83,i118,0.012903225806451613
i83,i92,0.012903225806451613
i253,i83,0.012903225806451613
i388,i237,0.012903225806451613
i271,i237,0.012903225806451613
i356,i83,0.012903225806451613
i187,i83,0.012903225806451613
i388,i83,0.012903225806451613
i83,i369,0.012903225806451613
i83,i466,0.012903225806451613
i83,i222,0.012903225806451613
i504,i237,0.012903225806451613
i83,i129,0.012903225806451613
i83,i357,0.012903225806451613
i83,i459,0.012903225806451613
i403,i237,0.012903225806451613
i83,i232,0.012903225806451613
i17,i83,0.012903225806451613
i530,i83,0.012903225806451613
i488,i237,0.012903225806451613
i158,i83,0.012903225806451613
i204,i83,0.012903225806451613
i83,i272,0.012903225806451613
i132,i83,0.012903225806451613
i83,i302,0.012903225806451613
i83,i441,0.012903225806451613
i95,i237,0.012903225806451613
i83,i460,0.012903225806451613
i543,i237,0.012903225806451613
i256,i83,0.012903225806451613
i83,i393,0.012903225806451613
i83,i397,0.012903225806451613
i268,i83,0.012903225806451613
i76,i83,0.012903225806451613
i472,i83,0.012903225806451613
i420,i83,0.012903225806451613
i500,i83,0.012903225806451613
i47,i83,0.012903225806451613
i237,i390,0.012903225806451613
i237,i323,0.012903225806451613
i248,i237,0.012903225806451613
i237,i157,0.012903225806451613
i535,i237,0.012903225806451613
i120,i237,0.012903225806451613
i237,i77,0.012903225806451613
i237,i476,0.012903225806451613
i5,i237,0.012903225806451613
i237,i415,0.012903225806451613
i237,i561,0.012903225806451613
i237,i439,0.012903225806451613
i409,i237,0.012903225806451613
i330,i83,0.012903225806451613
i418,i237,0.012903225806451613
i42,i237,0.012903225806451613
i107,i237,0.012903225806451613
i418,i83,0.012903225806451613
i209,i237,0.012903225806451613
i237,i346,0.012903225806451613
i237,i555,0.012903225806451613
i237,i134,0.012903225806451613
i298,i83,0.012903225806451613
i273,i83,0.012903225806451613
i410,i83,0.012903225806451613
i359,i237,0.012903225806451613
i74,i237,0.012903225806451613
i482,i83,0.012903225806451613
i277,i83,0.012903225806451613
i385,i237,0.012903225806451613
i259,i83,0.012903225806451613
i181,i83,0.012903225806451613
i237,i437,0.012903225806451613
i349,i237,0.012903225806451613
i237,i205,0.012903225806451613
i237,i7,0.012903225806451613
i237,i40,0.012903225806451613
i237,i384,0.012903225806451613
i237,i326,0.012903225806451613
i237,i221,0.012903225806451613
i237,i178,0.012903225806451613
i494,i237,0.012903225806451613
i447,i237,0.012903225806451613
i400,i83,0.012903225806451613
i349,i83,0.012903225806451613
i83,i450,0.012903225806451613
i400,i237,0.012903225806451613
i205,i83,0.012903225806451613
i128,i83,0.012903225806451613
i33,i83,0.012903225806451613
i231,i83,0.012903225806451613
i387,i83,0.012903225806451613
i71,i237,0.012903225806451613
i514,i83,0.012903225806451613
i171,i237,0.012903225806451613
i220,i237,0.012903225806451613
i50,i83,0.012903225806451613
i511,i83,0.012903225806451613
i347,i83,0.012903225806451613
i119,i83,0.012903225806451613
i225,i237,0.012903225806451613
i61,i83,0.012903225806451613
i27,i83,0.012903225806451613
i456,i83,0.012903225806451613
i114,i237,0.012903225806451613
i188,i237,0.012903225806451613
i99,i237,0.012903225806451613
i83,i457,0.012903225806451613
i83,i85,0.012903225806451613
i71,i83,0.012903225806451613
i412,i83,0.012903225806451613
i506,i83,0.012903225806451613
i10,i83,0.012903225806451613
i146,i304,0.012834224598930482
i304,i471,0.012834224598930482
i169,i362,0.012834224598930482
i169,i250,0.012834224598930482
i169,i146,0.012834224598930482
i169,i502,0.012834224598930482
i304,i362,0.012834224598930482
i169,i122,0.012834224598930482
i184,i142,0.012834224598930482
i169,i560,0.012834224598930482
i304,i250,0.012834224598930482
i304,i86,0.012834224598930482
i184,i507,0.012834224598930482
i304,i184,0.012834224598930482
i169,i524,0.012834224598930482
i304,i524,0.012834224598930482
i334,i142,0.012834224598930482
i210,i184,0.012834224598930482
i142,i250,0.012834224598930482
i169,i282,0.012834224598930482
i86,i45,0.012834224598930482
i169,i86,0.012834224598930482
i210,i250,0.012834224598930482
i142,i524,0.012834224598930482
i304,i560,0.012834224598930482
i122,i135,0.012834224598930482
i304,i419,0.012834224598930482
i334,i210,0.012834224598930482
i75,i281,0.0128
i75,i394,0.0128
i116,i394,0.0128
i535,i394,0.0128
i116,i281,0.0128
i115,i416,0.0128
i394,i416,0.0128
i57,i394,0.0128
i281,i351,0.0128
i394,i262,0.0128
i394,i87,0.0128
i281,i213,0.0128
i57,i281,0.0128
i281,i236,0.0128
i115,i52,0.0128
i394,i179,0.0128
i394,i442,0.0128
i394,i300,0.0128
i281,i303,0.0128
i394,i213,0.0128
i281,i309,0.0128
i394,i309,0.0128
i291,i394,0.0128
i115,i300,0.0128
i182,i394,0.0128
i394,i320,0.0128
i394,i52,0.0128
i72,i281,0.0128
i299,i281,0.0128
i394,i287,0.0128
i394,i196,0.0128
i281,i196,0.0128
i394,i303,0.0128
i299,i394,0.0128
i405,i16,0.012698412698412698
i136,i429,0.012698412698412698
i405,i366,0.012698412698412698
i405,i65,0.012698412698412698
i405,i375,0.012698412698412698
i183,i18,0.012698412698412698
i383,i243,0.012698412698412698
i484,i297,0.012698412698412698
i426,i183,0.012698412698412698
i23,i233,0.012698412698412698
i405,i73,0.012698412698412698
i344,i549,0.012698412698412698
i426,i233,0.012698412698412698
i383,i14,0.012698412698412698
i233,i538,0.012698412698412698
i331,i69,0.012698412698412698
i229,i341,0.012698412698412698
i79,i344,0.012698412698412698
i233,i487,0.012698412698412698
i233,i492,0.012698412698412698
i233,i341,0.012698412698412698
i405,i484,0.012698412698412698
i148,i167,0.012698412698412698
i383,i170,0.012698412698412698
i405,i267,0.012698412698412698
i233,i207,0.012698412698412698
i383,i163,0.012698412698412698
i405,i549,0.012698412698412698
i265,i497,0.012698412698412698
i148,i366,0.012698412698412698
i23,i73,0.012698412698412698
i484,i44,0.012698412698412698
i405,i233,0.012698412698412698
i519,i484,0.012698412698412698
i519,i183,0.012698412698412698
i383,i521,0.012698412698412698
i383,i315,0.012698412698412698
i47,i9,0.012698412698412698
i484,i344,0.012698412698412698
i383,i127,0.012698412698412698
i332,i239,0.012698412698412698
i254,i239,0.012698412698412698
i143,i176,0.012698412698412698
i143,i79,0.012698412698412698
i484,i411,0.012698412698412698
i143,i229,0.012698412698412698
i66,i233,0.012698412698412698
i484,i458,0.012698412698412698
i143,i22,0.012698412698412698
i383,i413,0.012698412698412698
i254,i445,0.012698412698412698
i66,i1,0.012698412698412698
i136,i426,0.012698412698412698
i484,i371,0.012698412698412698
i66,i16,0.012698412698412698
i484,i429,0.012698412698412698
i519,i229,0.012698412698412698
i117,i364,0.012698412698412698
i154,i325,0.012698412698412698
i148,i375,0.012698412698412698
i383,i323,0.012698412698412698
i484,i58,0.012698412698412698
i148,i65,0.012698412698412698
i154,i364,0.012698412698412698
i484,i265,0.012698412698412698
i117,i427,0.012698412698412698
i154,i9,0.012698412698412698
i136,i424,0.012698412698412698
i136,i58,0.012698412698412698
i508,i9,0.012698412698412698
i265,i16,0.012698412698412698
i136,i44,0.012698412698412698
i261,i427,0.012698412698412698
i383,i100,0.012698412698412698
i183,i364,0.012698412698412698
i212,i364,0.012698412698412698
i212,i9,0.012698412698412698
i117,i383,0.012698412698412698
i136,i66,0.012698412698412698
i212,i427,0.012698412698412698
i371,i240,0.012698412698412698
i229,i239,0.012698412698412698
i183,i445,0.012698412698412698
i297,i1,0.012698412698412698
i280,i240,0.012698412698412698
i280,i192,0.012698412698412698
i229,i364,0.012698412698412698
i240,i538,0.012698412698412698
i178,i364,0.012698412698412698
i9,i243,0.012698412698412698
i43,i233,0.012698412698412698
i240,i445,0.012698412698412698
i229,i18,0.012698412698412698
i540,i176,0.012698412698412698
i111,i9,0.012698412698412698
i240,i18,0.012698412698412698
i297,i240,0.012698412698412698
i9,i323,0.012698412698412698
i514,i383,0.012698412698412698
i240,i185,0.012698412698412698
i211,i249,0.012698412698412698
i240,i9,0.012698412698412698
i240,i550,0.012698412698412698
i16,i470,0.012698412698412698
i240,i487,0.012698412698412698
i280,i183,0.012698412698412698
i297,i549,0.012698412698412698
i544,i9,0.012698412698412698
i544,i427,0.012698412698412698
i280,i136,0.012698412698412698
i9,i92,0.012698412698412698
i9,i64,0.012698412698412698
i9,i170,0.012698412698412698
i383,i227,0.012698412698412698
i136,i371,0.012698412698412698
i240,i341,0.012698412698412698
i240,i239,0.012698412698412698
i383,i345,0.012698412698412698
i136,i97,0.012698412698412698
i240,i470,0.012698412698412698
i280,i176,0.012698412698412698
i16,i207,0.012698412698412698
i136,i536,0.012698412698412698
i136,i458,0.012698412698412698
i280,i484,0.012698412698412698
i211,i484,0.012698412698412698
i211,i136,0.012698412698412698
i240,i337,0.012698412698412698
i229,i487,0.012698412698412698
i297,i366,0.012698412698412698
i407,i364,0.012698412698412698
i79,i445,0.012698412698412698
i379,i383,0.012698412698412698
i193,i364,0.012698412698412698
i297,i375,0.012698412698412698
i193,i9,0.012698412698412698
i193,i427,0.012698412698412698
i183,i538,0.012698412698412698
i229,i538,0.012698412698412698
i143,i497,0.012698412698412698
i229,i470,0.012698412698412698
i426,i497,0.012698412698412698
i9,i532,0.012698412698412698
i540,i229,0.012698412698412698
i540,i484,0.012698412698412698
i426,i366,0.012698412698412698
i371,i73,0.012698412698412698
i79,i239,0.012698412698412698
i426,i240,0.012698412698412698
i183,i341,0.012698412698412698
i286,i427,0.012698412698412698
i240,i479,0.012698412698412698
i9,i35,0.012698412698412698
i136,i411,0.012698412698412698
i240,i378,0.012698412698412698
i240,i215,0.012698412698412698
i9,i315,0.012698412698412698
i9,i127,0.012698412698412698
i9,i138,0.012698412698412698
i183,i470,0.012698412698412698
i445,i515,0.012698412698412698
i426,i22,0.012698412698412698
i9,i547,0.012698412698412698
i292,i233,0.012698412698412698
i265,i73,0.012698412698412698
i183,i487,0.012698412698412698
i9,i480,0.012698412698412698
i9,i436,0.012698412698412698
i544,i383,0.012698412698412698
i66,i65,0.012698412698412698
i143,i233,0.012698412698412698
i143,i366,0.012698412698412698
i43,i73,0.012698412698412698
i192,i278,0.012698412698412698
i549,i185,0.012698412698412698
i97,i16,0.012698412698412698
i97,i375,0.012698412698412698
i519,i549,0.012698412698412698
i332,i371,0.012698412698412698
i549,i337,0.012698412698412698
i549,i274,0.012698412698412698
i97,i233,0.012698412698412698
